# x y z  nx ny nz   (pre-displacement Vertex::N = bake ride input)
12.35367 12.33459 -28.87021  -0.431966 -0.901724 0.017322
12.35351 12.33434 -28.84007  -0.430821 -0.902274 0.017195
12.35145 12.33011 -28.77972  -0.428529 -0.903369 0.016942
12.34699 12.32195 -27.40533  -0.375899 -0.926593 0.011177
12.35147 12.33315 -27.34518  -0.373578 -0.927534 0.010925
12.35038 12.33058 -27.27885  -0.371025 -0.928562 0.010649
12.34645 12.32215 -25.90452  -0.318039 -0.948065 0.004951
12.34890 12.32955 -25.85634  -0.316181 -0.948687 0.004753
12.34932 12.33097 -25.80210  -0.314092 -0.949382 0.004530
12.34350 12.31336 -24.68700  -0.271283 -0.962500 0.000000
12.34350 12.25912 -37.03050  -0.710399 -0.702029 0.049879
12.44352 12.25912 -36.97625  -0.708888 -0.703568 0.049688
12.44352 12.25912 -36.90996  -0.707035 -0.705448 0.049454
12.44352 12.25912 -36.40971  -0.692806 -0.719546 0.047670
12.44353 12.25912 -36.35546  -0.691238 -0.721066 0.047474
12.44352 12.25912 -36.30122  -0.689665 -0.722584 0.047278
12.44352 12.25912 -35.56591  -0.667853 -0.742957 0.044577
12.44352 12.25912 -35.50564  -0.666025 -0.744609 0.044353
12.44352 12.25912 -35.46948  -0.664926 -0.745599 0.044218
12.44352 12.25912 -35.40921  -0.663089 -0.747247 0.043992
12.44352 12.25912 -34.93307  -0.648374 -0.760152 0.042193
12.44352 12.25912 -34.87280  -0.646485 -0.761772 0.041964
12.44353 12.25912 -34.83663  -0.645349 -0.762742 0.041826
12.44353 12.25912 -34.77636  -0.643452 -0.764356 0.041595
12.44353 12.25912 -34.06517  -0.620642 -0.783132 0.038841
12.44353 12.25912 -34.00489  -0.618674 -0.784699 0.038605
12.44352 12.25916 -33.96873  -0.617491 -0.785637 0.038463
12.44352 12.25912 -33.90846  -0.615514 -0.787198 0.038227
12.44353 12.25912 -33.40821  -0.598909 -0.799996 0.036246
12.44352 12.25912 -33.34192  -0.596682 -0.801670 0.035982
12.44352 12.25912 -33.27562  -0.594449 -0.803339 0.035717
12.44352 12.25912 -32.51620  -0.568454 -0.822067 0.032653
12.44352 12.25912 -32.44990  -0.566150 -0.823666 0.032383
12.44352 12.25912 -32.38963  -0.564050 -0.825115 0.032137
12.44352 12.25912 -31.90746  -0.547096 -0.836526 0.030162
12.44352 12.25912 -31.85322  -0.545172 -0.837790 0.029938
12.44352 12.25912 -31.80500  -0.543458 -0.838909 0.029739
12.44352 12.25912 -31.03956  -0.515925 -0.856221 0.026565
12.44352 12.25912 -30.97326  -0.513513 -0.857679 0.026288
12.44352 12.25912 -30.91299  -0.511315 -0.858999 0.026037
12.44352 12.25912 -30.40672  -0.492727 -0.869855 0.023916
12.44352 12.25912 -30.35247  -0.490722 -0.870994 0.023689
12.44352 12.25912 -30.30425  -0.488938 -0.872002 0.023486
12.44353 12.25912 -29.56292  -0.461278 -0.887022 0.020363
12.44353 12.25912 -29.50265  -0.459012 -0.888202 0.020108
12.44353 12.25912 -29.47252  -0.457878 -0.888790 0.019981
12.44353 12.25912 -29.41225  -0.455608 -0.889962 0.019727
12.44352 12.25912 -28.93008  -0.437372 -0.899107 0.017689
12.44352 12.25912 -28.86981  -0.435083 -0.900222 0.017434
12.44352 12.25912 -28.83968  -0.433938 -0.900777 0.017306
12.44352 12.25912 -28.77940  -0.431646 -0.901882 0.017051
12.44352 12.25912 -28.06218  -0.404250 -0.914541 0.014020
12.44352 12.25912 -28.00793  -0.402170 -0.915461 0.013791
12.44352 12.25912 -27.97177  -0.400783 -0.916072 0.013638
12.44352 12.25914 -27.91150  -0.398470 -0.917084 0.013384
12.44352 12.25912 -27.40522  -0.379001 -0.925328 0.011250
12.44352 12.25912 -27.34495  -0.376679 -0.926279 0.010997
12.44352 12.25912 -27.27865  -0.374124 -0.927317 0.010718
12.44352 12.25912 -26.51924  -0.344825 -0.938637 0.007538
12.44352 12.25912 -26.45294  -0.342265 -0.939575 0.007261
12.44352 12.25912 -26.38664  -0.339706 -0.940506 0.006985
12.44352 12.25912 -25.90447  -0.321099 -0.947033 0.004984
12.44352 12.25912 -25.85626  -0.319239 -0.947662 0.004785
12.44352 12.25912 -25.80202  -0.317147 -0.948365 0.004560
12.44352 12.25912 -25.04260  -0.287923 -0.957652 0.001444
12.44352 12.25912 -24.97630  -0.285379 -0.958414 0.001174
12.44352 12.25912 -24.91000  -0.282835 -0.959168 0.000904
12.34350 12.25912 -24.68700  -0.274291 -0.961647 0.000000
12.34350 12.20488 -37.03050  -0.713104 -0.699261 0.050166
12.41705 12.20488 -36.97625  -0.711599 -0.700807 0.049975
12.37411 12.20488 -36.90996  -0.709752 -0.702694 0.049740
12.37411 12.20488 -35.56591  -0.670699 -0.740373 0.044841
12.41676 12.20488 -35.50564  -0.668876 -0.742034 0.044615
12.40558 12.20488 -35.46948  -0.667780 -0.743028 0.044479
12.37411 12.20488 -35.40921  -0.665949 -0.744684 0.044253
12.37411 12.20488 -34.06517  -0.623609 -0.780759 0.039076
12.40294 12.20488 -34.00490  -0.621645 -0.782335 0.038839
12.42529 12.20488 -33.96873  -0.620465 -0.783279 0.038696
12.37411 12.20487 -33.90846  -0.618493 -0.784849 0.038458
12.37411 12.20488 -32.51620  -0.571518 -0.819932 0.032855
12.40764 12.20488 -32.44991  -0.569216 -0.821542 0.032584
12.37411 12.20488 -32.38963  -0.567120 -0.823000 0.032337
12.37411 12.20488 -31.03956  -0.519050 -0.854326 0.026733
12.41705 12.20488 -30.97326  -0.516639 -0.855795 0.026454
12.37411 12.20488 -30.91299  -0.514444 -0.857124 0.026201
12.37411 12.20488 -29.56292  -0.464433 -0.885371 0.020494
12.41676 12.20488 -29.50265  -0.462167 -0.886562 0.020238
12.40558 12.20488 -29.47252  -0.461033 -0.887155 0.020110
12.37411 12.20487 -29.41225  -0.458764 -0.888336 0.019854
12.37411 12.20488 -28.06218  -0.407404 -0.913139 0.014111
12.40294 12.20488 -28.00793  -0.405324 -0.914068 0.013881
12.42529 12.20488 -27.97177  -0.403936 -0.914684 0.013727
12.37411 12.20488 -27.91150  -0.401622 -0.915706 0.013471
12.37411 12.20488 -26.51924  -0.347948 -0.937483 0.007588
12.40764 12.20488 -26.45294  -0.345386 -0.938432 0.007309
12.37411 12.20488 -26.38664  -0.342825 -0.939373 0.007031
12.37411 12.20488 -25.04260  -0.290991 -0.956725 0.001454
12.41705 12.20488 -24.97630  -0.288444 -0.957496 0.001182
12.37411 12.20488 -24.91000  -0.285898 -0.958260 0.000911
12.34350 12.20488 -24.68700  -0.277343 -0.960771 0.000000
12.34350 10.81262 -37.03050  -0.791602 -0.608210 0.058713
12.41705 10.81262 -36.97625  -0.790294 -0.609929 0.058498
12.38411 10.81262 -36.90995  -0.788688 -0.612029 0.058235
12.38411 10.81262 -35.56591  -0.754309 -0.654400 0.052710
12.41676 10.81262 -35.50564  -0.752686 -0.656287 0.052454
12.40558 10.81262 -35.46948  -0.751709 -0.657418 0.052300
12.38411 10.81262 -35.40921  -0.750075 -0.659302 0.052043
12.38411 10.81262 -34.06517  -0.711850 -0.700814 0.046142
12.40294 10.81262 -34.00489  -0.710057 -0.702648 0.045870
12.42529 10.81262 -33.96873  -0.708978 -0.703748 0.045706
12.38411 10.81262 -33.90846  -0.707175 -0.705578 0.045434
12.38411 10.81262 -32.51620  -0.663713 -0.746971 0.038975
12.40764 10.81262 -32.44991  -0.661560 -0.748895 0.038660
12.38411 10.81262 -32.38963  -0.659596 -0.750640 0.038374
12.38411 10.81262 -31.03956  -0.614097 -0.788587 0.031846
12.41705 10.81262 -30.97326  -0.611792 -0.790390 0.031520
12.38411 10.81262 -30.91299  -0.609691 -0.792024 0.031224
12.38411 10.81262 -29.56292  -0.561353 -0.827213 0.024510
12.41676 10.81262 -29.50265  -0.559143 -0.828718 0.024207
12.40558 10.81262 -29.47252  -0.558036 -0.829468 0.024056
12.38411 10.81262 -29.41225  -0.555819 -0.830964 0.023753
12.38411 10.81262 -28.06218  -0.505198 -0.862837 0.016938
12.40294 10.81262 -28.00793  -0.503130 -0.864050 0.016663
12.42529 10.81262 -27.97177  -0.501750 -0.864856 0.016480
12.38411 10.81262 -27.91150  -0.499447 -0.866193 0.016175
12.38411 10.81262 -26.51924  -0.445595 -0.895188 0.009137
12.40764 10.81262 -26.45294  -0.443005 -0.896476 0.008803
12.38411 10.81262 -26.38664  -0.440413 -0.897755 0.008469
12.38411 10.81262 -25.04260  -0.387597 -0.921827 0.001755
12.41705 10.81262 -24.97630  -0.384984 -0.922922 0.001427
12.38411 10.81262 -24.91000  -0.382371 -0.924008 0.001099
12.34350 10.81262 -24.68700  -0.373581 -0.927598 0.000000
12.34350 10.74632 -37.03050  -0.795776 -0.602692 0.059180
12.47470 10.74632 -36.97626  -0.794482 -0.604419 0.058964
12.47470 10.74632 -36.90996  -0.792891 -0.606529 0.058699
12.47470 10.74632 -36.54833  -0.784067 -0.618031 0.057239
12.47470 10.74632 -36.48806  -0.782572 -0.619946 0.056993
12.47470 10.74633 -36.43381  -0.781220 -0.621669 0.056772
12.47470 10.74629 -36.37355  -0.779711 -0.623582 0.056524
12.47470 10.74632 -35.56591  -0.758818 -0.649132 0.053142
12.47470 10.74632 -35.50564  -0.757208 -0.651030 0.052885
12.47470 10.74632 -35.46948  -0.756239 -0.652168 0.052730
12.47470 10.74632 -35.40921  -0.754618 -0.654063 0.052471
12.47470 10.74632 -35.04758  -0.744746 -0.665404 0.050906
12.47470 10.74632 -34.98731  -0.743076 -0.667288 0.050642
12.47470 10.74632 -34.95718  -0.742239 -0.668229 0.050510
12.47470 10.74632 -34.89691  -0.740559 -0.670111 0.050246
12.47470 10.74632 -34.06517  -0.716673 -0.695855 0.046533
12.47470 10.74632 -34.00489  -0.714892 -0.697703 0.046259
12.47470 10.74632 -33.96873  -0.713820 -0.698810 0.046094
12.47470 10.74632 -33.90846  -0.712029 -0.700654 0.045820
12.47470 10.74632 -33.52273  -0.700404 -0.712387 0.044048
12.47470 10.74632 -33.46246  -0.698563 -0.714209 0.043769
12.47470 10.74632 -33.39616  -0.696530 -0.716210 0.043461
12.47470 10.74632 -32.51620  -0.668819 -0.742385 0.039316
12.47470 10.74632 -32.44990  -0.666677 -0.744325 0.038999
12.47470 10.74632 -32.38963  -0.664724 -0.746086 0.038711
12.47470 10.74632 -32.04609  -0.653472 -0.756043 0.037058
12.47470 10.74632 -31.99184  -0.651678 -0.757603 0.036795
12.47470 10.74632 -31.95568  -0.650479 -0.758641 0.036620
12.47470 10.74632 -31.89541  -0.648477 -0.760367 0.036328
12.47470 10.74632 -31.03956  -0.619425 -0.784398 0.032133
12.47470 10.74632 -30.97327  -0.617128 -0.786220 0.031805
12.47470 10.74632 -30.91299  -0.615035 -0.787870 0.031506
12.47470 10.74632 -30.54534  -0.602153 -0.797829 0.029677
12.47470 10.74632 -30.49110  -0.600236 -0.799282 0.029406
12.47470 10.74632 -30.43082  -0.598102 -0.800891 0.029105
12.47470 10.74632 -30.37055  -0.595963 -0.802495 0.028803
12.47470 10.74632 -29.56292  -0.566846 -0.823453 0.024737
12.47470 10.74632 -29.50266  -0.564641 -0.824975 0.024432
12.47470 10.74632 -29.47252  -0.563537 -0.825734 0.024279
12.47470 10.74632 -29.41225  -0.561325 -0.827248 0.023974
12.47470 10.74632 -29.05062  -0.547972 -0.836204 0.022138
12.47470 10.74632 -28.99035  -0.545732 -0.837675 0.021832
12.47470 10.74632 -28.95419  -0.544387 -0.838555 0.021648
12.47470 10.74632 -28.89392  -0.542142 -0.840016 0.021341
12.47470 10.74632 -28.06218  -0.510797 -0.859531 0.017099
12.47470 10.74632 -28.00793  -0.508731 -0.860761 0.016822
12.47470 10.74632 -27.97177  -0.507353 -0.861578 0.016637
12.47470 10.74632 -27.91150  -0.505053 -0.862934 0.016329
12.47470 10.74632 -27.52576  -0.490269 -0.871453 0.014358
12.47470 10.74632 -27.45947  -0.487717 -0.872889 0.014019
12.47470 10.74632 -27.39317  -0.485162 -0.874317 0.013681
12.47470 10.74632 -26.51924  -0.451238 -0.892356 0.009225
12.47470 10.74632 -26.45294  -0.448648 -0.893664 0.008888
12.47470 10.74632 -26.38664  -0.446056 -0.894964 0.008551
12.47470 10.74632 -26.04913  -0.432836 -0.901447 0.006839
12.47470 10.74632 -25.98885  -0.430471 -0.902581 0.006534
12.47470 10.74632 -25.95269  -0.429051 -0.903258 0.006351
12.47470 10.74632 -25.89845  -0.426921 -0.904268 0.006077
12.47470 10.74632 -25.04260  -0.393224 -0.919441 0.001772
12.47470 10.74632 -24.97630  -0.390609 -0.920556 0.001441
12.47470 10.74632 -24.91000  -0.387993 -0.921661 0.001110
12.34350 10.74632 -24.68700  -0.379195 -0.925317 0.000000
12.34350 10.68002 -37.03050  -0.799989 -0.597043 0.059652
12.35764 10.68002 -36.54833  -0.788395 -0.612458 0.057701
12.42323 10.68002 -36.48806  -0.786914 -0.614382 0.057454
12.41058 10.68002 -36.43382  -0.785575 -0.616114 0.057231
12.35676 10.68002 -36.37354  -0.784081 -0.618038 0.056982
12.35882 10.68002 -35.04758  -0.749418 -0.660104 0.051330
12.41323 10.68002 -34.98731  -0.747762 -0.662001 0.051065
12.43941 10.68002 -34.95718  -0.746931 -0.662948 0.050932
12.36264 10.68002 -34.89690  -0.745264 -0.664842 0.050666
12.34999 10.68002 -33.52273  -0.705394 -0.707422 0.044427
12.41470 10.68002 -33.46246  -0.703565 -0.709258 0.044146
12.35911 10.68002 -33.39616  -0.701545 -0.711275 0.043837
12.35705 10.68002 -32.04609  -0.658728 -0.751451 0.037387
12.41911 10.68002 -31.99184  -0.656943 -0.753026 0.037123
12.42205 10.68002 -31.95568  -0.655750 -0.754074 0.036946
12.34823 10.68002 -31.89541  -0.653757 -0.755816 0.036652
12.35764 10.68002 -30.54534  -0.607626 -0.793659 0.029949
12.42323 10.68002 -30.49110  -0.605716 -0.795127 0.029676
12.41058 10.68002 -30.43082  -0.603589 -0.796754 0.029372
12.35676 10.68002 -30.37055  -0.601457 -0.798376 0.029068
12.35882 10.68002 -29.05062  -0.553601 -0.832482 0.022347
12.41323 10.68002 -28.99035  -0.551367 -0.833972 0.022038
12.43941 10.68002 -28.95419  -0.550024 -0.834863 0.021852
12.36264 10.68002 -28.89392  -0.547784 -0.836343 0.021543
12.34999 10.68002 -27.52576  -0.495992 -0.868206 0.014497
12.41470 10.68002 -27.45947  -0.493443 -0.869663 0.014155
12.35911 10.68002 -27.39317  -0.490890 -0.871112 0.013813
12.35705 10.68002 -26.04913  -0.438587 -0.898662 0.006907
12.41911 10.68002 -25.98885  -0.436222 -0.899815 0.006599
12.42205 10.68002 -25.95269  -0.434802 -0.900503 0.006414
12.34823 10.68002 -25.89845  -0.432672 -0.901531 0.006137
12.34350 10.68002 -24.68700  -0.384922 -0.922949 0.000000
12.34350 9.33598 -37.03050  -0.891392 -0.447736 0.070383
12.38205 9.33598 -36.54833  -0.882977 -0.464433 0.068217
12.42323 9.33598 -36.48806  -0.881893 -0.466529 0.067941
12.41058 9.33598 -36.43382  -0.880911 -0.468417 0.067693
12.38205 9.33598 -36.37355  -0.879813 -0.470516 0.067416
12.38205 9.33598 -35.04758  -0.853773 -0.517049 0.061080
12.41323 9.33598 -34.98731  -0.852503 -0.519177 0.060781
12.43941 9.33598 -34.95718  -0.851865 -0.520241 0.060632
12.38205 9.33598 -34.89690  -0.850582 -0.522369 0.060331
12.38205 9.33598 -33.52273  -0.819242 -0.570972 0.053237
12.41470 9.33598 -33.46246  -0.817774 -0.573102 0.052915
12.38205 9.33598 -33.39616  -0.816150 -0.575444 0.052561
12.38205 9.33598 -32.04609  -0.781023 -0.622870 0.045115
12.41911 9.33598 -31.99184  -0.779530 -0.624760 0.044808
12.42205 9.33598 -31.95568  -0.778531 -0.626019 0.044603
12.38205 9.33598 -31.89541  -0.776860 -0.628116 0.044260
12.38205 9.33598 -30.54534  -0.737431 -0.674441 0.036399
12.42323 9.33598 -30.49110  -0.735769 -0.676271 0.036076
12.41058 9.33598 -30.43083  -0.733915 -0.678302 0.035717
12.38205 9.33598 -30.37055  -0.732053 -0.680329 0.035358
12.38205 9.33598 -29.05062  -0.689530 -0.723741 0.027350
12.41323 9.33598 -28.99035  -0.687511 -0.725673 0.026979
12.43941 9.33598 -28.95419  -0.686296 -0.726830 0.026756
12.38205 9.33598 -28.89392  -0.684267 -0.728754 0.026385
12.38205 9.33598 -27.52576  -0.636558 -0.771022 0.017863
12.41470 9.33598 -27.45947  -0.634171 -0.772996 0.017447
12.38205 9.33598 -27.39317  -0.631778 -0.774962 0.017030
12.38205 9.33598 -26.04913  -0.581989 -0.813152 0.008562
12.41911 9.33598 -25.98885  -0.579705 -0.814785 0.008182
12.42205 9.33598 -25.95269  -0.578332 -0.815762 0.007954
12.38205 9.33598 -25.89845  -0.576271 -0.817223 0.007612
12.34350 9.33598 -24.68700  -0.529498 -0.848311 0.000000
12.34350 9.26968 -37.03050  -0.896020 -0.438307 0.070960
12.44529 9.26968 -36.97023  -0.895018 -0.440392 0.070692
12.44529 9.26968 -36.90995  -0.894010 -0.442478 0.070422
12.44529 9.26968 -36.54833  -0.887809 -0.455043 0.068784
12.44529 9.26968 -36.48806  -0.886750 -0.457144 0.068507
12.44529 9.26968 -36.43382  -0.885792 -0.459036 0.068257
12.44529 9.26968 -36.37355  -0.884719 -0.461141 0.067979
12.44529 9.26968 -35.63221  -0.870926 -0.487166 0.064476
12.44529 9.26970 -35.57797  -0.869873 -0.489079 0.064214
12.44529 9.26968 -35.51770  -0.868695 -0.491206 0.063922
12.44529 9.26968 -35.45742  -0.867509 -0.493334 0.063629
12.44529 9.26968 -35.04758  -0.859248 -0.507835 0.061611
12.44529 9.26968 -34.98731  -0.858003 -0.509972 0.061310
12.44529 9.26968 -34.95718  -0.857378 -0.511040 0.061160
12.44529 9.26968 -34.89691  -0.856122 -0.513178 0.060858
12.44529 9.26968 -34.11338  -0.839085 -0.541022 0.056847
12.44529 9.26966 -34.05311  -0.837720 -0.543166 0.056532
12.44529 9.26968 -34.01695  -0.836897 -0.544453 0.056343
12.44529 9.26968 -33.95668  -0.835519 -0.546597 0.056026
12.44529 9.26968 -33.52272  -0.825367 -0.562034 0.053722
12.44529 9.26968 -33.46246  -0.823925 -0.564177 0.053398
12.44529 9.26968 -33.39616  -0.822329 -0.566534 0.053041
12.44529 9.26968 -32.58853  -0.802123 -0.595177 0.048607
12.44529 9.26968 -32.52826  -0.800559 -0.597307 0.048270
12.44529 9.26968 -32.49210  -0.799616 -0.598585 0.048067
12.44529 9.26968 -32.43182  -0.798039 -0.600713 0.047729
12.44529 9.26968 -32.04609  -0.787757 -0.614300 0.045545
12.44529 9.26968 -31.99184  -0.786286 -0.616205 0.045236
12.44529 9.26968 -31.95568  -0.785301 -0.617474 0.045029
12.44529 9.26968 -31.89541  -0.783654 -0.619589 0.044684
12.44529 9.26968 -31.08778  -0.760834 -0.647713 0.039987
12.44529 9.26968 -31.02751  -0.759076 -0.649795 0.039631
12.44529 9.26966 -30.96724  -0.757310 -0.651873 0.039275
12.44529 9.26970 -30.91299  -0.755715 -0.653742 0.038953
12.44529 9.26968 -30.54534  -0.744739 -0.666342 0.036762
12.44529 9.26968 -30.49110  -0.743096 -0.668192 0.036437
12.44529 9.26968 -30.43083  -0.741264 -0.670243 0.036075
12.44529 9.26968 -30.37056  -0.739424 -0.672292 0.035713
12.44529 9.26968 -29.63525  -0.716397 -0.696993 0.031243
12.44529 9.26966 -29.57498  -0.714462 -0.698993 0.030873
12.44529 9.26970 -29.51470  -0.712521 -0.700988 0.030503
12.44529 9.26968 -29.46046  -0.710767 -0.702780 0.030169
12.44529 9.26968 -29.05062  -0.697343 -0.716205 0.027636
12.44529 9.26968 -28.99035  -0.695342 -0.718162 0.027261
12.44529 9.26968 -28.95419  -0.694139 -0.719333 0.027037
12.44529 9.26968 -28.89392  -0.692128 -0.721283 0.026662
12.44529 9.26968 -28.11039  -0.665403 -0.746167 0.021753
12.44529 9.26968 -28.05012  -0.663304 -0.748045 0.021373
12.44529 9.26968 -28.01396  -0.662042 -0.749169 0.021145
12.44529 9.26970 -27.95971  -0.660145 -0.750851 0.020803
12.44529 9.26968 -27.52576  -0.644797 -0.764141 0.018058
12.44529 9.26968 -27.45947  -0.642426 -0.766144 0.017637
12.44529 9.26968 -27.39317  -0.640049 -0.768141 0.017216
12.44529 9.26968 -26.58554  -0.610585 -0.791858 0.012078
12.44529 9.26968 -26.53129  -0.608575 -0.793410 0.011733
12.44529 9.26968 -26.49513  -0.607232 -0.794441 0.011502
12.44529 9.26966 -26.43486  -0.604991 -0.796155 0.011118
12.44529 9.26968 -26.04913  -0.590541 -0.806961 0.008659
12.44529 9.26968 -25.98885  -0.588267 -0.808624 0.008274
12.44529 9.26968 -25.95269  -0.586901 -0.809619 0.008044
12.44529 9.26968 -25.89845  -0.584849 -0.811106 0.007698
12.44529 9.26968 -25.08479  -0.553698 -0.832714 0.002521
12.44529 9.26970 -25.03054  -0.551599 -0.834107 0.002177
12.44529 9.26966 -24.97028  -0.549263 -0.835648 0.001794
12.44529 9.26970 -24.91000  -0.546924 -0.837181 0.001412
12.34350 9.26968 -24.68700  -0.538245 -0.842789 0.000000
12.34350 9.20338 -37.03050  -0.900634 -0.428650 0.071540
12.39558 9.20338 -36.97023  -0.899658 -0.430739 0.071270
12.34764 9.20338 -36.90996  -0.898676 -0.432829 0.070999
12.35441 9.20338 -35.63221  -0.876150 -0.477633 0.065025
12.40823 9.20338 -35.57797  -0.875120 -0.479552 0.064761
12.41146 9.20338 -35.51770  -0.873969 -0.481686 0.064468
12.35382 9.20338 -35.45742  -0.872810 -0.483822 0.064173
12.34764 9.20338 -34.11338  -0.844979 -0.531715 0.057354
12.40617 9.20338 -34.05311  -0.843641 -0.533870 0.057037
12.39058 9.20338 -34.01695  -0.842834 -0.535164 0.056847
12.34764 9.20338 -33.95668  -0.841482 -0.537320 0.056528
12.34999 9.20338 -32.58853  -0.808679 -0.586201 0.049061
12.41617 9.20338 -32.52826  -0.807139 -0.588347 0.048722
12.39999 9.20338 -32.49209  -0.806212 -0.589634 0.048518
12.34764 9.20338 -32.43182  -0.804660 -0.591778 0.048178
12.34764 9.20338 -31.08778  -0.768006 -0.639169 0.040379
12.39382 9.20338 -31.02751  -0.766271 -0.641270 0.040021
12.39558 9.20338 -30.96724  -0.764529 -0.643368 0.039662
12.34764 9.20338 -30.91299  -0.762954 -0.645254 0.039338
12.35441 9.20338 -29.63525  -0.724110 -0.688962 0.031564
12.40823 9.20338 -29.57498  -0.722196 -0.690985 0.031191
12.41146 9.20338 -29.51471  -0.720276 -0.693003 0.030818
12.35382 9.20338 -29.46046  -0.718541 -0.694816 0.030481
12.34764 9.20338 -28.11039  -0.673605 -0.738764 0.021987
12.40617 9.20338 -28.05012  -0.671523 -0.740669 0.021603
12.39058 9.20338 -28.01395  -0.670271 -0.741808 0.021373
12.34764 9.20338 -27.95971  -0.668389 -0.743514 0.021027
12.34999 9.20338 -26.58554  -0.619175 -0.785158 0.012214
12.41617 9.20338 -26.53129  -0.617176 -0.786736 0.011864
12.39999 9.20338 -26.49513  -0.615841 -0.787784 0.011631
12.34764 9.20338 -26.43486  -0.613613 -0.789527 0.011243
12.34764 9.20338 -25.08479  -0.562560 -0.826753 0.002550
12.39382 9.20338 -25.03054  -0.560468 -0.828173 0.002202
12.39558 9.20338 -24.97027  -0.558141 -0.829744 0.001815
12.34764 9.20338 -24.91000  -0.555811 -0.831308 0.001429
12.34350 9.20338 -24.68700  -0.547160 -0.837028 0.000000
12.34350 7.81112 -37.03050  -0.982460 -0.166758 0.083455
12.39558 7.81112 -36.97023  -0.982144 -0.168754 0.083163
12.38058 7.81112 -36.90996  -0.981822 -0.170755 0.082871
12.38058 7.81112 -35.63221  -0.973777 -0.214299 0.076388
12.40823 7.81112 -35.57797  -0.973380 -0.216195 0.076101
12.41147 7.81112 -35.51770  -0.972934 -0.218305 0.075781
12.38058 7.81112 -35.45743  -0.972482 -0.220420 0.075459
12.38058 7.81112 -34.11338  -0.960813 -0.268736 0.067973
12.40617 7.81112 -34.05311  -0.960215 -0.270952 0.067623
12.39058 7.81112 -34.01695  -0.959853 -0.272284 0.067412
12.38058 7.81112 -33.95668  -0.959244 -0.274507 0.067060
12.38058 7.81112 -32.58853  -0.943546 -0.325993 0.058734
12.41617 7.81112 -32.52826  -0.942768 -0.328303 0.058353
12.39999 7.81112 -32.49209  -0.942298 -0.329691 0.058123
12.38058 7.81112 -32.43182  -0.941508 -0.332006 0.057740
12.38058 7.81112 -31.08778  -0.921874 -0.384396 0.048877
12.39382 7.81112 -31.02751  -0.920900 -0.386775 0.048465
12.39558 7.81112 -30.96724  -0.919918 -0.389156 0.048053
12.38058 7.81112 -30.91299  -0.919027 -0.391301 0.047681
12.38058 7.81112 -29.63525  -0.896070 -0.442227 0.038651
12.40823 7.81112 -29.57498  -0.894892 -0.444644 0.038213
12.41146 7.81112 -29.51471  -0.893705 -0.447061 0.037774
12.38058 7.81112 -29.46046  -0.892630 -0.449237 0.037378
12.38058 7.81112 -28.11039  -0.863580 -0.503473 0.027270
12.40617 7.81112 -28.05012  -0.862180 -0.505892 0.026809
12.39058 7.81112 -28.01396  -0.861336 -0.507342 0.026531
12.38058 7.81112 -27.95971  -0.860064 -0.509518 0.026114
12.38058 7.81112 -26.58554  -0.825463 -0.564248 0.015349
12.41617 7.81112 -26.53129  -0.824004 -0.566387 0.014917
12.39999 7.81112 -26.49513  -0.823028 -0.567812 0.014629
12.38058 7.81112 -26.43486  -0.821394 -0.570185 0.014148
12.38058 7.81112 -25.08479  -0.782607 -0.622507 0.003246
12.39382 7.81112 -25.03054  -0.780964 -0.624570 0.002804
12.39558 7.81112 -24.97027  -0.779130 -0.626858 0.002313
12.38058 7.81112 -24.91000  -0.777289 -0.629142 0.001821
12.34350 7.81112 -24.68700  -0.770407 -0.637552 0.000000
12.34350 7.74482 -37.03050  -0.984911 -0.151337 0.083948
12.44764 7.74482 -36.97023  -0.984630 -0.153318 0.083656
12.44764 7.74482 -36.90995  -0.984343 -0.155304 0.083362
12.44764 7.74482 -36.40971  -0.981775 -0.171975 0.080881
12.44764 7.74482 -36.35546  -0.981476 -0.173803 0.080607
12.44764 7.74482 -36.30122  -0.981173 -0.175634 0.080332
12.44764 7.74482 -35.63221  -0.977073 -0.198549 0.076861
12.44764 7.74482 -35.57797  -0.976710 -0.200433 0.076573
12.44764 7.74482 -35.51770  -0.976303 -0.202530 0.076252
12.44764 7.74482 -35.45742  -0.975890 -0.204632 0.075929
12.44764 7.74482 -34.93307  -0.972049 -0.223117 0.073073
12.44764 7.74482 -34.87280  -0.971579 -0.225264 0.072738
12.44764 7.74482 -34.83663  -0.971294 -0.226555 0.072537
12.44764 7.74482 -34.77636  -0.970814 -0.228709 0.072201
12.44764 7.74482 -34.11338  -0.965123 -0.252697 0.068420
12.44764 7.74482 -34.05311  -0.964568 -0.254904 0.068068
12.44764 7.74482 -34.01695  -0.964231 -0.256230 0.067857
12.44764 7.74482 -33.95668  -0.963665 -0.258444 0.067504
12.44764 7.74482 -33.40821  -0.958206 -0.278776 0.064231
12.44764 7.74482 -33.34192  -0.957507 -0.281257 0.063829
12.44764 7.74481 -33.27562  -0.956801 -0.283742 0.063425
12.44764 7.74482 -32.58853  -0.948971 -0.309766 0.059147
12.44764 7.74482 -32.52826  -0.948240 -0.312071 0.058764
12.44764 7.74482 -32.49210  -0.947797 -0.313456 0.058534
12.44764 7.74482 -32.43182  -0.947053 -0.315767 0.058149
12.44764 7.74482 -31.90746  -0.940265 -0.336011 0.054748
12.44764 7.74482 -31.85322  -0.939530 -0.338119 0.054391
